SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	people_count	animal_count	shared1000	interaction_type
1	7	6	9	30449	7238	49.74164040770847	1	1.0	567.8230960038491	0.0	4.0		1	1.0	0	1	2.0	0	1	0	False	
1	34	7	43	30449	7238	234.68686041957696	1	1.0	790.9471419989131	0.0	20345.0	20350.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	6	5	57596	1298	49.74145523621701	0	0.0	981.7964039975776	0.0			0	0.0	0	1	2.0	0	0	2	False	
1	12	9	17	57596	1298	84.71842389449012	1	1.0	813.2925750032881	0.0	3948.0		0	0.0	0	1	2.0	0	0	2	False	
1	12	10	48	57596	1298	84.72458420041949	1	1.0	926.2031469988867	0.0	93.0	4042.0	1	1.0	0	1	2.0	0	0	2	False	
1	7	6	6	46470	8738	49.741501534008414	0	1.0	917.6555069861932	0.0			0	1.0	1	0	1.0	0	0	2	False	
1	7	10	39	46470	8738	49.763697215355926	1	1.0	744.7564980247989	0.0	282.0		1	1.0	0	1	2.0	0	0	2	False	
1	7	10	51	46470	8738	49.76429894380272	1	1.0	539.1352970036678	0.0	11.0	294.0	1	1.0	0	1	2.0	0	0	2	False	
1	7	6	7	61418	9403	49.741547821904526	0	1.0	2051.607656991109	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	24	2	47	61418	9403	161.70262445043772	1	0.0	1102.2606970218476	0.0	12539.0		0	1.0	1	0	1.0	0	0	0	False	
1	24	7	21	61418	9403	161.72494625428223	1	1.0	1386.4208600134589	0.0	285.0	12825.0	1	1.0	0	1	2.0	0	0	0	False	
1	7	6	10	49926	1387	49.74173299979884	0	1.0	1260.0061499979347	0.0			0	1.0	1	0	1.0	0	13	0	False	
1	7	7	23	49926	1387	49.747647998738096	1	0.0	1677.3026079754345	0.0	74.0		1	0.0	1	0	1.0	0	13	0	False	
1	7	8	43	49926	1387	49.75343387410976	1	1.0	782.5488619855605	0.0	82.0	157.0	1	1.0	0	1	2.0	0	13	0	False	
1	7	6	12	71242	985	49.74182558839675	0	1.0	1222.7465710020624	0.0			0	1.0	1	0	1.0	0	0	0	True	
1	8	4	10	71242	985	56.72844108287245	1	1.0	1392.1020000016142	0.0	622.0		0	0.0	0	1	2.0	0	0	0	True	
1	22	8	29	71242	985	154.7187836630037	1	1.0	823.5518639994552	0.0	10768.0	11391.0	0	0.0	0	1	2.0	0	0	0	True	
1	7	6	13	41226	5073	49.74187188385986	0	1.0	1586.9463580311276	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	7	8	25	41226	5073	49.75250810640864	1	1.0	900.8836160064675	0.0	136.0		1	1.0	0	1	2.0	0	1	0	False	
1	10	6	18	41226	5073	70.71123699576128	1	1.0	2032.0037250057796	0.0	2117.0	2254.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	6	18	17243	5512	49.74210334627424	0	1.0	1145.3522790106945	0.0			0	1.0	1	0	1.0	0	1	2	False	
1	14	10	62	17243	5512	98.724657418672	1	1.0	1292.5558569986606	0.0	5543.0		0	0.0	0	1	2.0	0	1	2	False	
1	14	12	20	17243	5512	98.73141124041283	1	1.0	772.0083940002951	0.0	82.0	5626.0	1	1.0	0	1	2.0	0	1	2	False	
1	7	6	19	19594	5907	49.74214964546263	0	1.0	935.230306989979	0.0			0	1.0	1	0	1.0	0	10	0	False	
1	16	10	62	19594	5907	112.64316816313656	1	0.0	658.0608259537257	0.0	7042.0		0	1.0	1	0	1.0	0	10	0	False	
1	32	9	46	19594	5907	224.74711673252753	1	0.0	1325.3149649990519	0.0	11920.0	18963.0	0	1.0	1	0	1.0	0	10	0	False	
1	7	6	20	47263	2711	49.74219594581518	0	1.0	1652.534389984794	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	11	5	43	47263	2711	77.69893638358917	1	0.0	2038.8524259906264	0.0	2959.0		0	1.0	1	0	1.0	0	0	0	False	
1	28	1	42	47263	2711	203.69819678214844	1	1.0	1385.1013169987707	0.0	12498.0	15458.0	0	0.0	0	1	2.0	0	0	0	False	
1	7	6	21	58714	9994	49.742242234991856	0	1.0	1183.4951939526943	0.0			0	1.0	1	0	1.0	0	6	0	False	
1	7	8	57	58714	9994	49.754174487665296	1	1.0	605.1380489952862	0.0	160.0		1	1.0	0	1	2.0	0	6	0	False	
1	32	6	61	58714	9994	224.73306778632104	1	1.0	1288.874374000443	0.0	18628.0	18789.0	0	0.0	0	1	2.0	0	6	0	False	
1	7	6	22	42564	565	49.74228853173554	0	0.0	1242.5290060346015	0.0			0	0.0	0	1	2.0	0	0	0	True	
1	8	4	24	42564	565	56.72913538967259	1	1.0	715.0313339989225	0.0	626.0		0	0.0	0	1	2.0	0	0	0	True	
1	8	12	4	42564	565	56.76754887774587	1	1.0	699.0690170023299	0.0	479.0	1106.0	1	1.0	0	1	2.0	0	0	0	True	
1	7	6	24	64041	4316	49.7424274161458	0	0.0	1166.1557080224156	0.0			0	0.0	0	1	2.0	0	5	4	False	
1	7	8	46	64041	4316	49.753619054914445	1	1.0	607.6510850107297	0.0	146.0		1	1.0	0	1	2.0	0	5	4	False	
1	23	7	40	64041	4316	157.5808587758802	1	0.0	1119.732811988797	0.0	11930.0	12077.0	0	1.0	1	0	1.0	0	5	4	False	
1	7	6	29	44678	6622	49.742658883333206	0	0.0	1567.0935889938846	0.0			0	0.0	0	1	2.0	0	13	0	False	
1	24	4	36	44678	6622	161.71114226535428	1	1.0	1632.5082539988216	0.0	12631.0		0	0.0	0	1	2.0	0	13	0	False	
1	28	5	34	44678	6622	203.71726562199183	1	1.0	1107.3296390004543	0.0	3059.0	15691.0	0	0.0	0	1	2.0	0	13	0	False	
1	7	6	30	39008	8549	49.742705080192536	0	1.0	1249.6451619663276	0.0			0	1.0	1	0	1.0	0	10	0	False	
1	19	10	42	39008	8549	140.64970101229846	1	1.0	606.1778410803527	0.0	9261.0		0	0.0	0	1	2.0	0	10	0	False	
1	38	5	47	39008	8549	252.7852984176716	1	1.0	887.077974000931	0.0	13941.0	23203.0	0	0.0	0	1	2.0	0	10	0	False	
1	7	6	31	54347	7327	49.74275136552751	0	1.0	1305.5818450520746	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	12	4	31	54347	7327	84.69373374525458	1	0.0	1552.5059859974135	0.0	3624.0		0	1.0	1	0	1.0	0	1	0	False	
1	17	2	42	54347	7327	126.67634788458236	1	1.0	1337.9040959989652	0.0	3635.0	7260.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	6	34	49617	3018	49.742936551570885	0	0.0	1490.9115890040991	0.0			0	0.0	0	1	2.0	0	14	0	False	
1	7	6	40	49617	3018	49.743214315618395	1	1.0	603.9758059778251	0.0	5.0		1	1.0	0	1	2.0	0	14	0	False	
1	7	11	6	49617	3018	49.76761250384152	1	1.0	781.0737330000846	0.0	277.0	283.0	1	1.0	0	1	2.0	0	14	0	False	
1	7	6	35	53030	5283	49.74298283818644	0	1.0	845.3008250216953	0.0			0	1.0	1	0	1.0	0	2	0	False	
1	18	4	5	53030	5283	133.67893308843486	1	0.0	1063.7470450019464	0.0	8094.0		0	1.0	1	0	1.0	0	2	0	False	
1	31	9	7	53030	5283	217.7625769930892	1	0.0	2174.5783830010623	0.0	10063.0	18158.0	0	1.0	1	0	1.0	0	2	0	False	
1	7	6	36	61735	4524	49.743029139121056	0	0.0	2856.8600090220566	1.0			0	0.0	1	1	2.0	0	0	1	False	
1	38	1	24	61735	4524	252.76395626284648	1	1.0	2123.0392799989204	0.0	22924.0		0	0.0	0	1	2.0	0	0	1	False	
1	38	5	32	61735	4524	252.7845115225064	1	1.0	668.2046789992455	0.0	257.0	23182.0	1	1.0	0	1	2.0	0	0	1	False	
1	7	6	37	1488	7982	49.74307542620227	0	1.0	681.0785420238972	0.0			0	1.0	1	0	1.0	0	0	1	False	
1	29	6	60	1488	7982	206.5858980662888	1	0.0	1509.2535800004043	0.0	16522.0		0	1.0	1	0	1.0	0	0	1	False	
1	29	8	8	1488	7982	206.59199704369527	1	1.0	576.02885399956	0.0	72.0	16595.0	1	1.0	0	1	2.0	0	0	1	False	
1	7	6	42	26776	6462	49.74330689990893	0	1.0	928.6557390005328	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	7	6	51	26776	6462	49.743769847904325	1	1.0	634.6473700250499	0.0	8.0		1	1.0	0	1	2.0	0	0	0	False	
1	7	9	22	26776	6462	49.75801886757836	1	1.0	626.883331045974	0.0	157.0	166.0	1	1.0	0	2	2.0	0	0	0	False	
1	7	6	43	3174	8958	49.74335319711827	0	1.0	1129.8639040323903	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	14	10	4	3174	8958	98.72174118156543	1	0.0	1266.020753999328	0.0	5460.0		0	1.0	1	0	1.0	0	0	0	False	
1	34	8	60	3174	8958	234.69222687790167	1	1.0	657.5289889988198	0.0	14930.0	20391.0	0	0.0	0	1	2.0	0	0	0	False	
1	7	6	48	3496	4721	49.7436309583718	0	1.0	1340.1330030173995	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	34	5	44	3496	4721	234.6778588396264	1	0.0	1871.4509809997248	0.0	20182.0		0	1.0	1	0	1.0	0	1	0	False	
1	34	7	31	3496	4721	234.68625870358665	1	1.0	601.7078660006518	0.0	111.0	20294.0	1	1.0	0	1	2.0	0	1	0	False	
1	7	6	50	45181	9488	49.74372355255764	0	1.0	1602.0424020243809	0.0			0	1.0	1	0	1.0	0	5	2	False	
1	15	6	26	45181	9488	105.711684955284	1	1.0	1220.8601549937157	0.0	5975.0		0	0.0	0	1	2.0	0	5	2	False	
1	15	6	57	45181	9488	105.71325885516124	1	1.0	658.6238499876345	0.0	30.0	6006.0	1	1.0	0	1	2.0	0	5	2	False	
1	7	6	52	10135	1110	49.743816136731766	0	1.0	824.62333899457	0.0			0	1.0	1	0	1.0	0	1	1	False	
1	16	7	5	10135	1110	112.62579557416028	1	0.0	815.5377170187421	0.0	6764.0		0	1.0	1	0	1.0	0	1	1	False	
1	28	4	35	10135	1110	203.71198128920517	1	1.0	2790.7398579991423	1.0	8842.0	15607.0	0	0.0	1	1	2.0	0	1	1	False	
1	7	6	53	12086	2189	49.74386243254412	0	1.0	841.7301590088755	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	7	7	7	12086	2189	49.74681470519863	1	1.0	675.6790580111556	0.0	15.0		1	1.0	0	1	2.0	0	1	0	False	
1	39	8	57	12086	2189	260.6757825779496	1	1.0	1722.8084710004623	0.0	24112.0	24128.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	6	56	21888	9543	49.74404751381371	0	1.0	1823.0189139721915	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	7	8	29	21888	9543	49.752739559975446	1	1.0	774.9867070233449	0.0	97.0		1	1.0	0	1	2.0	0	0	0	False	
1	8	10	2	21888	9543	56.758280774694875	1	1.0	1721.088102000067	0.0	847.0	945.0	0	0.0	0	1	2.0	0	0	0	False	
1	7	6	57	59546	4519	49.74409380799625	0	1.0	1526.4019269961864	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	40	9	11	59546	4519	262.6133889477933	1	0.0	1438.7369030009722	0.0	24890.0		0	1.0	1	0	1.0	0	1	0	False	
1	40	11	36	59546	4519	262.62376526836306	1	1.0	643.9186990028247	0.0	149.0	25040.0	1	1.0	0	1	2.0	0	1	0	False	
1	7	6	58	52587	3808	49.74414010159671	0	1.0	1102.9580690083092	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	21	11	14	52587	3808	150.62375212472395	1	0.0	829.5406890101731	0.0	10767.0		0	1.0	1	0	1.0	0	1	0	False	
1	40	10	27	52587	3808	262.61875895771664	1	0.0	1083.9260909997392	0.0	14200.0	24968.0	0	1.0	1	0	1.0	0	1	0	False	
1	7	6	59	17971	2003	49.74418639705982	0	1.0	1554.5679449569432	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	25	10	55	17971	2003	168.7378721149871	1	0.0	1002.2461520002252	0.0	13745.0		0	1.0	1	0	1.0	0	0	0	False	
1	32	7	62	17971	2003	224.73765147605445	1	0.0	2222.752228999525	0.0	5068.0	18814.0	0	1.0	1	0	1.0	0	0	0	False	
1	7	6	60	71286	6526	49.74423268251121	0	1.0	788.5549690108745	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	15	10	47	71286	6526	105.73173276835585	1	0.0	1301.9597670063376	0.0	6236.0		0	1.0	1	0	1.0	0	0	0	False	
1	29	11	9	71286	6526	206.6062130668433	1	0.0	1060.1548860004186	0.0	10523.0	16760.0	0	1.0	1	0	1.0	0	0	0	False	
1	7	6	61	64949	2522	49.744278989732265	0	1.0	827.3761190357618	0.0			0	1.0	1	0	1.0	0	0	3	False	
1	7	8	39	64949	2522	49.753248699940734	1	1.0	781.046426971443	0.0	102.0		1	1.0	0	1	2.0	0	0	3	False	
1	33	12	1	64949	2522	231.77253789280076	1	0.0	1266.5436200040858	0.0	19711.0	19814.0	0	1.0	1	0	1.0	0	0	3	False	
1	7	6	62	10703	2624	49.74432527832687	0	1.0	940.0187849532813	0.0			0	1.0	1	0	1.0	0	3	2	False	
1	15	11	34	10703	2624	105.735582789639	1	0.0	1665.360896004131	0.0	6283.0		0	1.0	1	0	1.0	0	3	2	False	
1	39	2	49	10703	2624	260.6450688299956	1	1.0	1021.3110510003388	0.0	17452.0	23736.0	0	0.0	0	1	2.0	0	3	2	False	
1	7	7	1	2494	4434	49.74653693241999	0	1.0	1342.9451669799164	0.0			0	1.0	1	0	1.0	0	0	1	False	
1	39	2	5	2494	4434	260.6428468094673	1	1.0	678.2184039993808	0.0	23691.0		0	0.0	0	1	2.0	0	0	1	False	
1	39	3	42	2494	4434	260.64931254507974	1	1.0	555.2141830003166	0.0	98.0	23790.0	1	1.0	0	1	2.0	0	0	1	False	
1	7	7	2	68778	2144	49.74658324371558	0	0.0	1000.822859990876	0.0			0	0.0	0	1	2.0	0	1	0	False	
1	7	8	7	68778	2144	49.751628500409424	1	1.0	758.3955739974044	0.0	67.0		1	1.0	0	1	2.0	0	1	0	False	
1	7	9	35	68778	2144	49.75866699276958	1	1.0	622.3137140041217	0.0	89.0	157.0	1	1.0	0	2	2.0	0	1	0	False	
1	7	7	3	24403	1096	49.746629528701305	0	0.0	2546.5202039922588	1.0			0	0.0	1	1	2.0	0	0	0	False	
1	7	8	23	24403	1096	49.75241551012732	1	1.0	602.1143000107259	0.0	82.0		1	1.0	0	1	2.0	0	0	0	False	
1	38	5	19	24403	1096	252.7838634018553	1	1.0	1768.1721939989075	0.0	23057.0	23140.0	0	0.0	0	1	2.0	0	0	0	False	
1	7	7	4	25616	8438	49.74667583254632	0	1.0	707.9751039855182	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	15	4	57	25616	8438	105.70317874546161	1	0.0	1386.14854599291	0.0	5865.0		0	1.0	1	0	1.0	0	1	0	False	
1	22	7	38	25616	8438	154.7144892211072	1	0.0	1208.9205289958045	0.0	5417.0	11283.0	0	1.0	1	0	1.0	0	1	0	False	
1	7	7	5	51052	697	49.74672211473808	0	1.0	3120.2112149912864	1.0			0	1.0	2	1	1.0	0	0	0	True	
1	31	1	29	51052	697	217.7211636247812	1	0.0	969.2035549996943	0.0	17648.0		0	1.0	1	0	1.0	0	0	0	True	
1	31	4	27	51052	697	217.7374504272593	1	1.0	1920.0329139985115	0.0	185.0	17834.0	1	1.0	0	1	2.0	0	0	0	True	
1	7	7	6	39700	4227	49.746768415905535	0	1.0	1834.2391739715824	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	19	2	27	39700	4227	140.61027779558208	1	0.0	1259.7732719732448	0.0	8708.0		0	1.0	1	0	1.0	0	0	0	False	
1	19	8	19	39700	4227	140.6385636718478	1	1.0	1053.0363799771292	0.0	366.0	9075.0	1	1.0	0	1	2.0	0	0	0	False	
1	7	7	8	21574	1520	49.746860998915515	0	0.0	2746.4468730031513	1.0			0	0.0	1	1	2.0	0	1	0	False	
1	31	9	47	21574	1520	217.76461374061185	1	0.0	1831.224781999481	0.0	18163.0		0	1.0	1	0	1.0	0	1	0	False	
1	32	2	25	21574	1520	224.71197866881263	1	1.0	1361.9779679993371	0.0	290.0	18454.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	7	9	71575	6766	49.74690729298163	0	1.0	1717.608761973679	0.0			0	1.0	1	0	1.0	0	2	1	False	
1	7	12	15	71575	6766	49.77269798633642	1	1.0	966.5834650513715	0.0	318.0		1	1.0	0	1	2.0	0	2	1	False	
1	8	5	4	71575	6766	56.73358981590719	1	1.0	1785.4585640016012	0.0	300.0	619.0	0	0.0	0	1	2.0	0	2	1	False	
1	7	7	11	40717	3682	49.74704617925454	0	1.0	772.9731140425428	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	7	10	30	40717	3682	49.7632342724828	1	1.0	1003.9489900227636	0.0	206.0		1	1.0	0	1	2.0	0	0	0	False	
1	15	8	39	40717	3682	105.72143488482106	1	0.0	1685.8683939935872	0.0	5883.0	6090.0	0	1.0	1	0	1.0	0	0	0	False	
1	7	7	13	43054	2723	49.747138763428666	0	0.0	2358.283415029291	1.0			0	0.0	1	1	2.0	0	2	0	False	
1	7	12	31	43054	2723	49.77348489034921	1	1.0	1001.83319800999	0.0	330.0		1	1.0	0	1	2.0	0	2	0	False	
1	8	12	52	43054	2723	56.770002234494314	1	1.0	963.7643060013943	0.0	770.0	1101.0	0	0.0	0	1	2.0	0	2	0	False	
1	7	7	16	11700	4634	49.7472776460927	0	1.0	1201.8763599917293	0.0			0	1.0	1	0	1.0	0	12	0	False	
1	7	10	50	11700	4634	49.76425264927093	1	1.0	852.8633139794691	0.0	221.0		1	1.0	0	1	2.0	0	12	0	False	
1	38	12	12	11700	4634	252.81861957767975	1	1.0	1287.4322579991713	0.0	23336.0	23558.0	0	0.0	0	1	2.0	0	12	0	False	
1	7	7	18	46808	5618	49.74737022561021	0	1.0	812.049359024968	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	17	6	13	46808	5618	126.69345883070493	1	1.0	2002.5696730008349	0.0	7432.0		0	0.0	0	1	2.0	0	1	0	False	
1	24	6	54	46808	5618	161.72217044373974	1	1.0	876.393006008584	0.0	5290.0	12723.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	7	19	14730	1508	49.74746282189153	0	1.0	1051.8614560132846	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	18	5	22	14730	1508	133.68584870407355	1	0.0	844.7513779392467	0.0	8127.0		0	1.0	1	0	1.0	0	0	0	False	
1	20	10	43	14730	1508	147.7191490913974	1	1.0	2863.0286189727485	1.0	1833.0	9961.0	0	0.0	1	1	2.0	0	0	0	False	
1	7	7	20	34851	465	49.74750910885632	0	1.0	1310.948905011173	0.0			0	1.0	1	0	1.0	0	2	0	True	Unrelated people
1	7	10	59	34851	465	49.76471558981575	1	1.0	707.2397200390697	0.0	226.0		1	1.0	0	1	2.0	0	2	0	True	Unrelated people
1	8	1	25	34851	465	56.715250565088354	1	1.0	1634.845865999523	0.0	152.0	379.0	0	0.0	0	1	2.0	0	2	0	True	Unrelated people
1	7	7	22	41189	3420	49.747601705603294	0	1.0	969.8912339517847	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	18	9	42	41189	3420	133.7057271457743	1	0.0	802.9619599692523	0.0	8394.0		0	1.0	1	0	1.0	0	0	0	False	
1	36	2	19	41189	3420	241.57422323536596	1	1.0	2277.467626001453	1.0	13039.0	21434.0	0	0.0	2	1	2.0	0	0	0	False	
1	7	7	24	66244	9813	49.74769419117365	0	1.0	1146.5769200003704	0.0			0	1.0	1	0	1.0	0	2	13	False	
1	8	3	14	66244	9813	56.72410766407848	1	1.0	1602.909098000964	0.0	489.0		0	0.0	0	1	2.0	0	2	13	False	
1	13	2	56	66244	9813	91.61876853485592	1	1.0	962.6869469939264	0.0	3729.0	4219.0	0	0.0	0	1	2.0	0	2	13	False	
1	7	7	28	7479	4003	49.74787936499342	0	1.0	1704.0761499665675	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	7	8	42	7479	4003	49.75338758691215	1	1.0	1876.527795975562	1.0	76.0		1	1.0	1	1	2.0	0	0	0	False	
1	32	11	41	7479	4003	224.75591270020232	1	0.0	2281.7508279986214	0.0	18935.0	19012.0	0	1.0	1	0	1.0	0	0	0	False	
1	7	7	29	48926	7210	49.74797196080908	0	0.0	862.0897970395162	0.0			0	0.0	0	1	2.0	0	11	0	False	
1	27	6	27	48926	7210	196.72035611758477	1	1.0	1058.0507170016062	0.0	14935.0		0	0.0	0	1	2.0	0	11	0	False	
1	39	12	45	48926	7210	260.6948711971054	1	1.0	702.1121380003024	0.0	9392.0	24328.0	0	0.0	0	1	2.0	0	11	0	False	
1	7	7	32	59571	3262	49.74811084312386	0	0.0	549.9805610161275	0.0			0	0.0	0	1	2.0	0	1	0	False	
1	7	11	55	59571	3262	49.77011227898765	1	1.0	675.4965070285833	0.0	272.0		1	1.0	0	1	2.0	0	1	0	False	
1	8	1	5	59571	3262	56.71423218748532	1	1.0	833.3765370007313	0.0	74.0	347.0	0	0.0	0	1	2.0	0	1	0	False	
1	7	7	33	11394	6221	49.748157129390165	0	1.0	990.0083349784835	0.0			0	1.0	1	0	1.0	0	4	0	False	
1	7	8	55	11394	6221	49.75408189941663	1	1.0	959.9492739653216	0.0	84.0		1	1.0	0	1	2.0	0	4	0	False	
1	8	7	28	11394	6221	56.74482631846331	1	1.0	1856.7911650025048	0.0	659.0	744.0	0	0.0	0	2	2.0	0	4	0	False	
1	7	7	34	48703	3670	49.74820342857856	0	1.0	1402.1290499949828	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	9	10	24	48703	3670	63.72743093816098	1	1.0	1273.9541089977135	0.0	1677.0		0	0.0	0	1	2.0	0	1	0	False	
1	9	10	34	48703	3670	63.72793998254929	1	1.0	549.345217004884	0.0	9.0	1687.0	1	1.0	0	1	2.0	0	1	0	False	
1	7	7	36	58373	7566	49.74829601822421	0	1.0	1426.1567499488592	0.0			0	1.0	1	0	1.0	0	2	0	False	
1	17	3	33	58373	7566	126.68028354656416	1	0.0	1835.2481299662031	0.0	7246.0		0	1.0	1	0	1.0	0	2	0	False	
1	22	11	7	58373	7566	154.7326188738225	1	1.0	1222.2276520042215	0.0	4223.0	11470.0	0	0.0	0	1	2.0	0	2	0	False	
1	7	7	40	10914	7209	49.74852748168632	0	1.0	1615.1585089974103	0.0			0	1.0	1	0	1.0	0	0	2	False	
1	34	2	54	10914	7209	234.66368307790253	1	1.0	733.5179579995382	0.0	19951.0		0	0.0	0	1	2.0	0	0	2	False	
1	40	10	54	10914	7209	262.62014768156223	1	1.0	574.1368730014074	0.0	4999.0	24951.0	0	0.0	0	1	2.0	0	0	2	False	
1	7	7	43	63278	1460	49.7486663722666	0	1.0	1668.387009995058	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	9	10	35	63278	1460	63.72798627777957	1	1.0	2725.694103981368	1.0	1679.0		0	0.0	1	1	2.0	0	1	0	False	
1	36	7	31	63278	1460	241.5983797952067	1	0.0	1985.4769220000887	0.0	20057.0	21737.0	0	1.0	1	0	1.0	0	1	0	False	
1	7	7	44	768	5685	49.74871267052367	0	1.0	1162.5653969822451	0.0			0	1.0	1	0	1.0	0	1	0	False	
1	7	8	35	768	5685	49.75306351913605	1	1.0	703.2957640476525	0.0	53.0		1	1.0	0	1	2.0	0	1	0	False	
1	40	1	39	768	5685	262.575452660094	1	0.0	1119.4769489957253	0.0	24315.0	24369.0	0	1.0	1	0	1.0	0	1	0	False	
1	7	7	45	47089	8743	49.74875896109734	0	1.0	916.1397400312125	0.0			0	1.0	1	0	1.0	0	2	0	False	
1	8	2	13	47089	8743	56.719230221933685	1	1.0	908.5304660002291	0.0	405.0		0	0.0	0	1	2.0	0	2	0	False	
1	24	10	50	47089	8743	161.74098345974923	1	0.0	925.115783000365	0.0	12536.0	12942.0	0	1.0	1	0	1.0	0	2	0	False	
1	7	7	46	26585	4192	49.74880525027402	0	0.0	1562.50632397132	0.0			0	0.0	0	1	2.0	0	2	0	False	
1	12	9	13	26585	4192	84.71823872136883	1	0.0	1116.0271389999252	0.0	3841.0		0	1.0	1	0	1.0	0	2	0	False	
1	12	11	50	26585	4192	84.72923732956404	1	1.0	604.0453690002323	0.0	161.0	4003.0	1	1.0	0	1	2.0	0	2	0	False	
1	7	7	48	20398	4545	49.7488978402689	0	1.0	1624.0808350266889	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	7	9	16	20398	4545	49.75769491284154	1	1.0	836.9510889751837	0.0	92.0		1	1.0	0	1	2.0	0	0	0	False	
1	7	11	47	20398	4545	49.76969562040176	1	1.0	572.7036669850348	0.0	155.0	248.0	1	1.0	0	1	2.0	0	0	0	False	
1	7	7	49	43985	595	49.7489441317739	0	0.0	1381.0194949619472	0.0			0	0.0	0	1	2.0	0	3	0	True	Joint attention
1	20	1	47	43985	595	147.67691576178183	1	0.0	1103.6353569943456	0.0	9372.0		0	1.0	1	0	1.0	0	3	0	True	Joint attention
1	28	7	26	43985	595	203.72580494638527	1	1.0	803.2275440000376	0.0	6353.0	15726.0	0	0.0	0	1	2.0	0	3	0	True	Joint attention
1	7	7	51	27583	3637	49.749082921538495	0	0.0	2689.471198944375	1.0			0	0.0	1	1	2.0	0	9	0	False	
1	28	11	52	27583	3637	203.7458334673429	1	1.0	924.6820439984731	0.0	16000.0		0	0.0	0	1	2.0	0	9	0	False	
1	35	7	8	27583	3637	239.72205910878253	1	0.0	1670.7869590009068	0.0	4955.0	20956.0	0	1.0	1	0	1.0	0	9	0	False	
1	7	7	52	27076	6585	49.749129217583686	0	0.0	2567.0104660093784	1.0			0	0.0	1	1	2.0	0	2	0	False	
1	14	8	46	27076	6585	98.71400141681079	1	0.0	1547.0286649979244	0.0	5306.0		0	1.0	2	0	1.0	0	2	0	False	
1	38	5	57	27076	6585	252.78580765612423	1	1.0	1507.9731469995747	0.0	17822.0	23129.0	0	0.0	0	1	2.0	0	2	0	False	
1	7	7	53	12265	9288	49.74917551211547	0	1.0	1403.4109959611667	0.0			0	1.0	1	0	1.0	0	0	0	False	
1	34	7	25	12265	9288	234.68598093918993	1	0.0	1069.602818999556	0.0	20221.0		0	1.0	1	0	1.0	0	0	0	False	
1	34	8	11	12265	9288	234.68972719355952	1	1.0	726.1529970000992	0.0	48.0	20270.0	1	1.0	0	1	2.0	0	0	0	False	
1	7	7	54	66253	3466	49.749221801757805	0	0.0	2476.3888600282366	1.0			0	0.0	1	1	2.0	0	0	0	False	
1	18	10	3	66253	3466	133.7082713837735	1	1.0	1072.3920349264515	0.0	8386.0		0	0.0	0	1	2.0	0	0	0	False	
1	32	4	48	66253	3466	224.72248614800628	1	1.0	1103.8792499984993	0.0	10169.0	18556.0	0	0.0	0	1	2.0	0	0	0	False	
1	7	7	55	50416	2693	49.74926810211036	0	1.0	1437.1590400114655	0.0			0	1.0	1	0	1.0	0	14	0	False	
1	27	6	18	50416	2693	196.71989327052145	1	0.0	1846.3468480003935	0.0	14900.0		0	1.0	1	0	1.0	0	14	0	False	
1	35	6	7	50416	2693	239.7169629180571	1	1.0	1119.3406189995585	0.0	5988.0	20889.0	0	0.0	0	1	2.0	0	14	0	False	
1	7	7	56	61869	6686	49.749314391054206	0	1.0	746.5939419926144	0.0			0	1.0	1	0	1.0	0	0	7	False	
1	30	8	24	61869	6686	210.7475261504296	1	1.0	2460.8604639997798	1.0	17280.0		0	0.0	1	1	2.0	0	0	7	False	
1	31	12	5	61869	6686	217.7775188351516	1	1.0	720.8940490017993	0.0	980.0	18261.0	0	0.0	0	1	2.0	0	0	7	False	
